Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-08-02T00:00:00,<12 Years,4.265237783,0.005,0.003
2021-08-02T00:00:00,12 - 15 Years,5.547360561,0.395,0.29
2021-08-02T00:00:00,16 - 17 Years,6.790707618,0.502,0.403
2021-08-02T00:00:00,18 - 24 Years,9.113409532,0.537,0.44
2021-08-02T00:00:00,25 - 39 Years,8.969173185,0.577,0.488
2021-08-02T00:00:00,40 - 49 Years,6.964393842,0.673,0.58
2021-08-02T00:00:00,50 - 64 Years,4.871959899,0.767,0.674
2021-08-02T00:00:00,65 - 74 Years,3.143290536,0.92,0.819
2021-08-02T00:00:00,75+ Years,3.302116114,0.875,0.779
2021-08-01T00:00:00,<12 Years,5.388514242,0.005,0.003
2021-08-01T00:00:00,12 - 15 Years,6.975630788,0.393,0.289
2021-08-01T00:00:00,16 - 17 Years,8.582269242,0.5,0.402
2021-08-01T00:00:00,18 - 24 Years,11.33952456,0.536,0.439
2021-08-01T00:00:00,25 - 39 Years,11.20666432,0.576,0.488
2021-08-01T00:00:00,40 - 49 Years,8.735963297,0.672,0.579
2021-08-01T00:00:00,50 - 64 Years,6.121506371,0.766,0.674
2021-08-01T00:00:00,65 - 74 Years,3.931764036,0.919,0.819
2021-08-01T00:00:00,75+ Years,4.112571788,0.874,0.779
2021-07-31T00:00:00,<12 Years,6.060814241,0.005,0.003
2021-07-31T00:00:00,12 - 15 Years,7.890509624,0.389,0.287
2021-07-31T00:00:00,16 - 17 Years,9.77951475,0.497,0.401
2021-07-31T00:00:00,18 - 24 Years,12.69344119,0.534,0.438
2021-07-31T00:00:00,25 - 39 Years,12.60024134,0.574,0.487
2021-07-31T00:00:00,40 - 49 Years,9.88996364,0.67,0.578
2021-07-31T00:00:00,50 - 64 Years,6.879089325,0.765,0.673
2021-07-31T00:00:00,65 - 74 Years,4.420371605,0.918,0.818
2021-07-31T00:00:00,75+ Years,4.622962559,0.874,0.778
2021-07-30T00:00:00,<12 Years,6.552842648,0.005,0.003
2021-07-30T00:00:00,12 - 15 Years,8.538869136,0.386,0.285
2021-07-30T00:00:00,16 - 17 Years,10.6391198,0.494,0.399
2021-07-30T00:00:00,18 - 24 Years,13.61007679,0.532,0.437
2021-07-30T00:00:00,25 - 39 Years,13.59170322,0.572,0.486
2021-07-30T00:00:00,40 - 49 Years,10.66236792,0.668,0.577
2021-07-30T00:00:00,50 - 64 Years,7.38807973,0.763,0.672
2021-07-30T00:00:00,65 - 74 Years,4.754168617,0.917,0.818
2021-07-30T00:00:00,75+ Years,4.939152446,0.873,0.777
2021-07-29T00:00:00,<12 Years,6.981210789,0.005,0.003
2021-07-29T00:00:00,12 - 15 Years,9.069345099,0.381,0.283
2021-07-29T00:00:00,16 - 17 Years,11.32473665,0.49,0.397
2021-07-29T00:00:00,18 - 24 Years,14.22605213,0.529,0.435
2021-07-29T00:00:00,25 - 39 Years,14.27603777,0.57,0.485
2021-07-29T00:00:00,40 - 49 Years,11.24627722,0.666,0.576
2021-07-29T00:00:00,50 - 64 Years,7.81851943,0.762,0.671
2021-07-29T00:00:00,65 - 74 Years,5.015437942,0.916,0.817
2021-07-29T00:00:00,75+ Years,5.136157675,0.872,0.777
2021-07-28T00:00:00,<12 Years,6.856270081,0.005,0.003
2021-07-28T00:00:00,12 - 15 Years,8.886540178,0.378,0.281
2021-07-28T00:00:00,16 - 17 Years,11.28511558,0.488,0.396
2021-07-28T00:00:00,18 - 24 Years,13.98022928,0.527,0.434
2021-07-28T00:00:00,25 - 39 Years,14.04722264,0.569,0.484
2021-07-28T00:00:00,40 - 49 Years,11.04715281,0.665,0.575
2021-07-28T00:00:00,50 - 64 Years,7.74632543,0.76,0.67
2021-07-28T00:00:00,65 - 74 Years,4.976841337,0.915,0.816
2021-07-28T00:00:00,75+ Years,5.084978381,0.872,0.776
2021-07-27T00:00:00,<12 Years,6.69949924,0.005,0.003
2021-07-27T00:00:00,12 - 15 Years,8.725090972,0.374,0.279
2021-07-27T00:00:00,16 - 17 Years,11.1335219,0.484,0.394
2021-07-27T00:00:00,18 - 24 Years,13.71786066,0.525,0.433
2021-07-27T00:00:00,25 - 39 Years,13.88363249,0.567,0.483
2021-07-27T00:00:00,40 - 49 Years,10.90542725,0.663,0.574
2021-07-27T00:00:00,50 - 64 Years,7.657558593,0.759,0.669
2021-07-27T00:00:00,65 - 74 Years,4.910675729,0.915,0.816
2021-07-27T00:00:00,75+ Years,5.060440363,0.871,0.776
2021-07-26T00:00:00,<12 Years,6.526962072,0.005,0.003
2021-07-26T00:00:00,12 - 15 Years,8.571329823,0.371,0.278
2021-07-26T00:00:00,16 - 17 Years,10.95436574,0.483,0.394
2021-07-26T00:00:00,18 - 24 Years,13.71502424,0.524,0.432
2021-07-26T00:00:00,25 - 39 Years,13.94716879,0.566,0.482
2021-07-26T00:00:00,40 - 49 Years,10.90471862,0.662,0.574
2021-07-26T00:00:00,50 - 64 Years,7.61692109,0.758,0.669
2021-07-26T00:00:00,65 - 74 Years,4.902192959,0.914,0.815
2021-07-26T00:00:00,75+ Years,5.035201259,0.871,0.776
2021-07-25T00:00:00,<12 Years,6.619477692,0.005,0.003
2021-07-25T00:00:00,12 - 15 Years,8.868601377,0.37,0.277
2021-07-25T00:00:00,16 - 17 Years,11.36091241,0.481,0.393
2021-07-25T00:00:00,18 - 24 Years,14.28939879,0.523,0.431
2021-07-25T00:00:00,25 - 39 Years,14.33936299,0.565,0.482
2021-07-25T00:00:00,40 - 49 Years,11.21438896,0.661,0.573
2021-07-25T00:00:00,50 - 64 Years,7.873459519,0.757,0.669
2021-07-25T00:00:00,65 - 74 Years,4.981930999,0.914,0.815
2021-07-25T00:00:00,75+ Years,5.017674103,0.871,0.776
2021-07-24T00:00:00,<12 Years,6.481745435,0.005,0.003
2021-07-24T00:00:00,12 - 15 Years,8.754988973,0.366,0.275
2021-07-24T00:00:00,16 - 17 Years,11.19381484,0.479,0.391
2021-07-24T00:00:00,18 - 24 Years,14.18350587,0.521,0.43
2021-07-24T00:00:00,25 - 39 Years,14.23065469,0.563,0.481
2021-07-24T00:00:00,40 - 49 Years,11.06699439,0.659,0.572
2021-07-24T00:00:00,50 - 64 Years,7.796725015,0.756,0.668
2021-07-24T00:00:00,65 - 74 Years,4.935275763,0.913,0.815
2021-07-24T00:00:00,75+ Years,4.951070912,0.87,0.775
2021-07-23T00:00:00,<12 Years,6.344310657,0.005,0.003
2021-07-23T00:00:00,12 - 15 Years,8.65846114,0.362,0.272
2021-07-23T00:00:00,16 - 17 Years,11.06633834,0.476,0.389
2021-07-23T00:00:00,18 - 24 Years,13.99819326,0.519,0.429
2021-07-23T00:00:00,25 - 39 Years,14.04004578,0.562,0.48
2021-07-23T00:00:00,40 - 49 Years,10.91074196,0.658,0.571
2021-07-23T00:00:00,50 - 64 Years,7.714314882,0.755,0.667
2021-07-23T00:00:00,65 - 74 Years,4.869534293,0.912,0.814
2021-07-23T00:00:00,75+ Years,4.845907978,0.869,0.775
2021-07-22T00:00:00,<12 Years,6.00637579,0.005,0.003
2021-07-22T00:00:00,12 - 15 Years,8.385962215,0.36,0.27
2021-07-22T00:00:00,16 - 17 Years,10.59433076,0.474,0.388
2021-07-22T00:00:00,18 - 24 Years,13.53491173,0.518,0.427
2021-07-22T00:00:00,25 - 39 Years,13.61956631,0.561,0.479
2021-07-22T00:00:00,40 - 49 Years,10.52205962,0.656,0.57
2021-07-22T00:00:00,50 - 64 Years,7.478662768,0.753,0.666
2021-07-22T00:00:00,65 - 74 Years,4.719389259,0.911,0.813
2021-07-22T00:00:00,75+ Years,4.668533164,0.869,0.774
2021-07-21T00:00:00,<12 Years,5.790109374,0.005,0.003
2021-07-21T00:00:00,12 - 15 Years,8.194615008,0.356,0.268
2021-07-21T00:00:00,16 - 17 Years,10.24635437,0.471,0.386
2021-07-21T00:00:00,18 - 24 Years,13.16050461,0.516,0.426
2021-07-21T00:00:00,25 - 39 Years,13.30652864,0.559,0.478
2021-07-21T00:00:00,40 - 49 Years,10.284315,0.655,0.569
2021-07-21T00:00:00,50 - 64 Years,7.271615824,0.752,0.665
2021-07-21T00:00:00,65 - 74 Years,4.621413262,0.911,0.813
2021-07-21T00:00:00,75+ Years,4.588609334,0.868,0.774
2021-07-20T00:00:00,<12 Years,5.532196056,0.005,0.003
2021-07-20T00:00:00,12 - 15 Years,7.988745914,0.354,0.266
2021-07-20T00:00:00,16 - 17 Years,9.960393568,0.469,0.384
2021-07-20T00:00:00,18 - 24 Years,12.7756973,0.515,0.425
2021-07-20T00:00:00,25 - 39 Years,12.9320655,0.558,0.477
2021-07-20T00:00:00,40 - 49 Years,9.96366093,0.654,0.568
2021-07-20T00:00:00,50 - 64 Years,7.107249609,0.751,0.664
2021-07-20T00:00:00,65 - 74 Years,4.542099359,0.91,0.812
2021-07-20T00:00:00,75+ Years,4.386696502,0.868,0.773
2021-07-19T00:00:00,<12 Years,5.450687118,0.005,0.003
2021-07-19T00:00:00,12 - 15 Years,7.858048937,0.352,0.264
2021-07-19T00:00:00,16 - 17 Years,9.784682717,0.468,0.383
2021-07-19T00:00:00,18 - 24 Years,12.45801854,0.514,0.424
2021-07-19T00:00:00,25 - 39 Years,12.56583464,0.558,0.476
2021-07-19T00:00:00,40 - 49 Years,9.763473581,0.653,0.568
2021-07-19T00:00:00,50 - 64 Years,6.996234306,0.751,0.664
2021-07-19T00:00:00,65 - 74 Years,4.442850947,0.91,0.812
2021-07-19T00:00:00,75+ Years,4.398614968,0.868,0.773
2021-07-18T00:00:00,<12 Years,4.830148269,0.005,0.003
2021-07-18T00:00:00,12 - 15 Years,6.963671588,0.349,0.262
2021-07-18T00:00:00,16 - 17 Years,8.609831728,0.466,0.382
2021-07-18T00:00:00,18 - 24 Years,11.066283,0.513,0.423
2021-07-18T00:00:00,25 - 39 Years,11.41268237,0.557,0.475
2021-07-18T00:00:00,40 - 49 Years,8.769268803,0.652,0.567
2021-07-18T00:00:00,50 - 64 Years,6.259764693,0.75,0.663
2021-07-18T00:00:00,65 - 74 Years,4.034829695,0.909,0.812
2021-07-18T00:00:00,75+ Years,4.132202203,0.868,0.773
2021-07-17T00:00:00,<12 Years,4.635597738,0.005,0.003
2021-07-17T00:00:00,12 - 15 Years,6.665545805,0.347,0.26
2021-07-17T00:00:00,16 - 17 Years,8.198117086,0.464,0.38
2021-07-17T00:00:00,18 - 24 Years,10.63089291,0.512,0.422
2021-07-17T00:00:00,25 - 39 Years,11.03040912,0.556,0.475
2021-07-17T00:00:00,40 - 49 Years,8.414246284,0.651,0.566
2021-07-17T00:00:00,50 - 64 Years,6.017755874,0.749,0.662
2021-07-17T00:00:00,65 - 74 Years,3.870263951,0.909,0.811
2021-07-17T00:00:00,75+ Years,3.949919785,0.867,0.773
2021-07-16T00:00:00,<12 Years,4.430635482,0.005,0.003
2021-07-16T00:00:00,12 - 15 Years,6.365711564,0.344,0.258
2021-07-16T00:00:00,16 - 17 Years,7.807074308,0.462,0.378
2021-07-16T00:00:00,18 - 24 Years,10.23284898,0.51,0.421
2021-07-16T00:00:00,25 - 39 Years,10.64074793,0.555,0.474
2021-07-16T00:00:00,40 - 49 Years,8.138235763,0.65,0.565
2021-07-16T00:00:00,50 - 64 Years,5.790957741,0.748,0.661
2021-07-16T00:00:00,65 - 74 Years,3.680674035,0.908,0.81
2021-07-16T00:00:00,75+ Years,3.804794936,0.867,0.772
2021-07-15T00:00:00,<12 Years,4.293795659,0.005,0.003
2021-07-15T00:00:00,12 - 15 Years,6.06844001,0.342,0.256
2021-07-15T00:00:00,16 - 17 Years,7.560734585,0.46,0.376
2021-07-15T00:00:00,18 - 24 Years,9.918952111,0.509,0.419
2021-07-15T00:00:00,25 - 39 Years,10.35916178,0.554,0.473
2021-07-15T00:00:00,40 - 49 Years,7.959661562,0.649,0.564
2021-07-15T00:00:00,50 - 64 Years,5.656785872,0.748,0.661
2021-07-15T00:00:00,65 - 74 Years,3.592453224,0.907,0.81
2021-07-15T00:00:00,75+ Years,3.755017814,0.866,0.772
2021-07-14T00:00:00,<12 Years,4.253338668,0.005,0.003
2021-07-14T00:00:00,12 - 15 Years,5.977037549,0.339,0.253
2021-07-14T00:00:00,16 - 17 Years,7.572793173,0.458,0.375
2021-07-14T00:00:00,18 - 24 Years,9.866478387,0.507,0.418
2021-07-14T00:00:00,25 - 39 Years,10.21857979,0.553,0.472
2021-07-14T00:00:00,40 - 49 Years,7.952575284,0.648,0.563
2021-07-14T00:00:00,50 - 64 Years,5.714904312,0.747,0.66
2021-07-14T00:00:00,65 - 74 Years,3.558098004,0.907,0.809
2021-07-14T00:00:00,75+ Years,3.780256918,0.866,0.771
2021-07-13T00:00:00,<12 Years,4.06682004,0.004,0.003
2021-07-13T00:00:00,12 - 15 Years,5.715643596,0.337,0.251
2021-07-13T00:00:00,16 - 17 Years,7.250656612,0.456,0.372
2021-07-13T00:00:00,18 - 24 Years,9.501525997,0.506,0.417
2021-07-13T00:00:00,25 - 39 Years,9.759260857,0.552,0.47
2021-07-13T00:00:00,40 - 49 Years,7.681525157,0.647,0.561
2021-07-13T00:00:00,50 - 64 Years,5.505814142,0.746,0.658
2021-07-13T00:00:00,65 - 74 Years,3.380383966,0.906,0.808
2021-07-13T00:00:00,75+ Years,3.687012451,0.865,0.769
2021-07-12T00:00:00,<12 Years,3.631907385,0.004,0.003
2021-07-12T00:00:00,12 - 15 Years,5.107432829,0.335,0.249
2021-07-12T00:00:00,16 - 17 Years,6.56848507,0.455,0.371
2021-07-12T00:00:00,18 - 24 Years,8.644455166,0.505,0.416
2021-07-12T00:00:00,25 - 39 Years,8.879884624,0.551,0.47
2021-07-12T00:00:00,40 - 49 Years,6.960496389,0.647,0.561
2021-07-12T00:00:00,50 - 64 Years,4.970261793,0.745,0.658
2021-07-12T00:00:00,65 - 74 Years,3.047011093,0.906,0.807
2021-07-12T00:00:00,75+ Years,3.277578096,0.865,0.769
2021-07-11T00:00:00,<12 Years,3.625362872,0.004,0.003
2021-07-11T00:00:00,12 - 15 Years,5.172354203,0.333,0.247
2021-07-11T00:00:00,16 - 17 Years,6.664953773,0.454,0.37
2021-07-11T00:00:00,18 - 24 Years,8.720092967,0.504,0.415
2021-07-11T00:00:00,25 - 39 Years,8.77645343,0.55,0.469
2021-07-11T00:00:00,40 - 49 Years,6.990258756,0.646,0.56
2021-07-11T00:00:00,50 - 64 Years,5.083547347,0.745,0.657
2021-07-11T00:00:00,65 - 74 Years,3.120811195,0.905,0.807
2021-07-11T00:00:00,75+ Years,3.27126832,0.865,0.769
2021-07-10T00:00:00,<12 Years,3.479003757,0.004,0.003
2021-07-10T00:00:00,12 - 15 Years,4.992111968,0.331,0.245
2021-07-10T00:00:00,16 - 17 Years,6.456512469,0.452,0.368
2021-07-10T00:00:00,18 - 24 Years,8.375940973,0.503,0.413
2021-07-10T00:00:00,25 - 39 Years,8.387425491,0.549,0.468
2021-07-10T00:00:00,40 - 49 Years,6.740467463,0.645,0.559
2021-07-10T00:00:00,50 - 64 Years,4.91554873,0.744,0.656
2021-07-10T00:00:00,65 - 74 Years,3.042769708,0.905,0.806
2021-07-10T00:00:00,75+ Years,3.232007491,0.864,0.768
2021-07-09T00:00:00,<12 Years,3.347816014,0.004,0.003
2021-07-09T00:00:00,12 - 15 Years,4.857998077,0.329,0.242
2021-07-09T00:00:00,16 - 17 Years,6.256684441,0.45,0.366
2021-07-09T00:00:00,18 - 24 Years,8.135318219,0.501,0.412
2021-07-09T00:00:00,25 - 39 Years,8.10520609,0.548,0.467
2021-07-09T00:00:00,40 - 49 Years,6.544886195,0.644,0.558
2021-07-09T00:00:00,50 - 64 Years,4.83064132,0.743,0.655
2021-07-09T00:00:00,65 - 74 Years,2.99356964,0.904,0.806
2021-07-09T00:00:00,75+ Years,3.217284681,0.864,0.768
2021-07-08T00:00:00,<12 Years,3.111618581,0.004,0.003
2021-07-08T00:00:00,12 - 15 Years,4.589770295,0.327,0.239
2021-07-08T00:00:00,16 - 17 Years,5.884590873,0.449,0.364
2021-07-08T00:00:00,18 - 24 Years,7.581271328,0.5,0.41
2021-07-08T00:00:00,25 - 39 Years,7.510371183,0.547,0.465
2021-07-08T00:00:00,40 - 49 Years,6.14557444,0.643,0.557
2021-07-08T00:00:00,50 - 64 Years,4.540276143,0.742,0.654
2021-07-08T00:00:00,65 - 74 Years,2.792527984,0.903,0.805
2021-07-08T00:00:00,75+ Years,2.988029486,0.863,0.767
2021-07-07T00:00:00,<12 Years,2.822470085,0.004,0.003
2021-07-07T00:00:00,12 - 15 Years,4.266871882,0.324,0.236
2021-07-07T00:00:00,16 - 17 Years,5.460817643,0.447,0.361
2021-07-07T00:00:00,18 - 24 Years,6.875003362,0.498,0.409
2021-07-07T00:00:00,25 - 39 Years,6.854955148,0.546,0.464
2021-07-07T00:00:00,40 - 49 Years,5.594262025,0.642,0.555
2021-07-07T00:00:00,50 - 64 Years,4.148657745,0.741,0.653
2021-07-07T00:00:00,65 - 74 Years,2.564765601,0.903,0.804
2021-07-07T00:00:00,75+ Years,2.689366754,0.863,0.767
2021-07-06T00:00:00,<12 Years,2.642793448,0.004,0.003
2021-07-06T00:00:00,12 - 15 Years,4.04135553,0.323,0.234
2021-07-06T00:00:00,16 - 17 Years,5.147294359,0.446,0.36
2021-07-06T00:00:00,18 - 24 Years,6.36397547,0.497,0.407
2021-07-06T00:00:00,25 - 39 Years,6.415267032,0.545,0.463
2021-07-06T00:00:00,40 - 49 Years,5.231444601,0.641,0.554
2021-07-06T00:00:00,50 - 64 Years,3.910962404,0.741,0.652
2021-07-06T00:00:00,65 - 74 Years,2.435827493,0.902,0.803
2021-07-06T00:00:00,75+ Years,2.561067975,0.862,0.766
2021-07-05T00:00:00,<12 Years,2.50535867,0.004,0.003
2021-07-05T00:00:00,12 - 15 Years,3.884177467,0.322,0.234
2021-07-05T00:00:00,16 - 17 Years,4.88028277,0.445,0.359
2021-07-05T00:00:00,18 - 24 Years,6.062842476,0.497,0.407
2021-07-05T00:00:00,25 - 39 Years,6.02666126,0.545,0.463
2021-07-05T00:00:00,40 - 49 Years,4.975275658,0.64,0.554
2021-07-05T00:00:00,50 - 64 Years,3.767255479,0.74,0.652
2021-07-05T00:00:00,65 - 74 Years,2.34506185,0.902,0.803
2021-07-05T00:00:00,75+ Years,2.524611492,0.862,0.766
2021-07-04T00:00:00,<12 Years,2.593709599,0.004,0.003
2021-07-04T00:00:00,12 - 15 Years,4.011457529,0.321,0.232
2021-07-04T00:00:00,16 - 17 Years,4.952634298,0.444,0.358
2021-07-04T00:00:00,18 - 24 Years,6.202299671,0.496,0.406
2021-07-04T00:00:00,25 - 39 Years,6.06761157,0.544,0.462
2021-07-04T00:00:00,40 - 49 Years,5.0656257,0.64,0.553
2021-07-04T00:00:00,50 - 64 Years,3.784509391,0.74,0.651
2021-07-04T00:00:00,65 - 74 Years,2.357786006,0.902,0.803
2021-07-04T00:00:00,75+ Years,2.635383115,0.862,0.766
2021-07-03T00:00:00,<12 Years,2.570506325,0.004,0.003
2021-07-03T00:00:00,12 - 15 Years,3.972163013,0.318,0.229
2021-07-03T00:00:00,16 - 17 Years,4.868224183,0.442,0.356
2021-07-03T00:00:00,18 - 24 Years,6.116261672,0.495,0.405
2021-07-03T00:00:00,25 - 39 Years,5.940750044,0.543,0.461
2021-07-03T00:00:00,40 - 49 Years,5.025942544,0.639,0.552
2021-07-03T00:00:00,50 - 64 Years,3.734563856,0.739,0.65
2021-07-03T00:00:00,65 - 74 Years,2.294165229,0.901,0.802
2021-07-03T00:00:00,75+ Years,2.577192958,0.861,0.765
2021-07-02T00:00:00,<12 Years,2.505953626,0.004,0.003
2021-07-02T00:00:00,12 - 15 Years,3.829506836,0.315,0.225
2021-07-02T00:00:00,16 - 17 Years,4.680454743,0.44,0.352
2021-07-02T00:00:00,18 - 24 Years,5.91960339,0.493,0.401
2021-07-02T00:00:00,25 - 39 Years,5.730088143,0.541,0.458
2021-07-02T00:00:00,40 - 49 Years,4.831778532,0.637,0.549
2021-07-02T00:00:00,50 - 64 Years,3.606067616,0.737,0.648
2021-07-02T00:00:00,65 - 74 Years,2.234785837,0.9,0.8
2021-07-02T00:00:00,75+ Years,2.462214818,0.86,0.764
2021-07-01T00:00:00,<12 Years,2.391722121,0.004,0.003
2021-07-01T00:00:00,12 - 15 Years,3.658661115,0.313,0.221
2021-07-01T00:00:00,16 - 17 Years,4.509911858,0.438,0.35
2021-07-01T00:00:00,18 - 24 Years,5.760764008,0.491,0.4
2021-07-01T00:00:00,25 - 39 Years,5.506550114,0.54,0.457
2021-07-01T00:00:00,40 - 49 Years,4.636905892,0.636,0.548
2021-07-01T00:00:00,50 - 64 Years,3.42535559,0.736,0.647
2021-07-01T00:00:00,65 - 74 Years,2.150806411,0.899,0.8
2021-07-01T00:00:00,75+ Years,2.38930185,0.86,0.763
2021-06-30T00:00:00,<12 Years,2.343828183,0.004,0.003
2021-06-30T00:00:00,12 - 15 Years,3.527964139,0.309,0.215
2021-06-30T00:00:00,16 - 17 Years,4.37037677,0.435,0.346
2021-06-30T00:00:00,18 - 24 Years,5.601924627,0.488,0.395
2021-06-30T00:00:00,25 - 39 Years,5.343382128,0.538,0.454
2021-06-30T00:00:00,40 - 49 Years,4.494826022,0.634,0.545
2021-06-30T00:00:00,50 - 64 Years,3.348848112,0.734,0.643
2021-06-30T00:00:00,65 - 74 Years,2.104151174,0.897,0.796
2021-06-30T00:00:00,75+ Years,2.390704023,0.857,0.76
2021-06-29T00:00:00,<12 Years,2.324789599,0.004,0.003
2021-06-29T00:00:00,12 - 15 Years,3.485252708,0.304,0.211
2021-06-29T00:00:00,16 - 17 Years,4.368654114,0.431,0.342
2021-06-29T00:00:00,18 - 24 Years,5.544250803,0.485,0.393
2021-06-29T00:00:00,25 - 39 Years,5.244172616,0.536,0.451
2021-06-29T00:00:00,40 - 49 Years,4.446285018,0.631,0.542
2021-06-29T00:00:00,50 - 64 Years,3.334318501,0.732,0.641
2021-06-29T00:00:00,65 - 74 Years,2.126630515,0.895,0.795
2021-06-29T00:00:00,75+ Years,2.396312713,0.855,0.758
2021-06-28T00:00:00,<12 Years,2.290579643,0.004,0.003
2021-06-28T00:00:00,12 - 15 Years,3.439978592,0.302,0.207
2021-06-28T00:00:00,16 - 17 Years,4.298025243,0.429,0.34
2021-06-28T00:00:00,18 - 24 Years,5.374538488,0.484,0.391
2021-06-28T00:00:00,25 - 39 Years,5.130398303,0.534,0.45
2021-06-28T00:00:00,40 - 49 Years,4.405184607,0.63,0.54
2021-06-28T00:00:00,50 - 64 Years,3.305940357,0.731,0.639
2021-06-28T00:00:00,65 - 74 Years,2.142747779,0.894,0.794
2021-06-28T00:00:00,75+ Years,2.33742147,0.854,0.757
2021-06-27T00:00:00,<12 Years,2.106440838,0.004,0.002
2021-06-27T00:00:00,12 - 15 Years,3.094016007,0.3,0.203
2021-06-27T00:00:00,16 - 17 Years,4.039626931,0.427,0.335
2021-06-27T00:00:00,18 - 24 Years,5.522977672,0.482,0.388
2021-06-27T00:00:00,25 - 39 Years,4.737993018,0.533,0.447
2021-06-27T00:00:00,40 - 49 Years,4.060791505,0.628,0.537
2021-06-27T00:00:00,50 - 64 Years,3.153833501,0.729,0.637
2021-06-27T00:00:00,65 - 74 Years,2.077854586,0.894,0.793
2021-06-27T00:00:00,75+ Years,2.180378156,0.854,0.756
2021-06-26T00:00:00,<12 Years,2.045160396,0.004,0.002
2021-06-26T00:00:00,12 - 15 Years,2.995779718,0.297,0.199
2021-06-26T00:00:00,16 - 17 Years,3.987947269,0.425,0.331
2021-06-26T00:00:00,18 - 24 Years,5.4411943,0.48,0.384
2021-06-26T00:00:00,25 - 39 Years,4.666646602,0.532,0.443
2021-06-26T00:00:00,40 - 49 Years,3.991345982,0.627,0.534
2021-06-26T00:00:00,50 - 64 Years,3.135671488,0.728,0.634
2021-06-26T00:00:00,65 - 74 Years,2.073189062,0.893,0.791
2021-06-26T00:00:00,75+ Years,2.154437966,0.853,0.755
2021-06-25T00:00:00,<12 Years,2.083535042,0.004,0.002
2021-06-25T00:00:00,12 - 15 Years,3.076077207,0.294,0.194
2021-06-25T00:00:00,16 - 17 Years,4.080970661,0.423,0.328
2021-06-25T00:00:00,18 - 24 Years,5.542359858,0.479,0.382
2021-06-25T00:00:00,25 - 39 Years,4.713929434,0.53,0.441
2021-06-25T00:00:00,40 - 49 Years,4.067877783,0.626,0.532
2021-06-25T00:00:00,50 - 64 Years,3.180849494,0.727,0.632
2021-06-25T00:00:00,65 - 74 Years,2.078278724,0.892,0.79
2021-06-25T00:00:00,75+ Years,2.256796554,0.852,0.754
2021-06-24T00:00:00,<12 Years,2.119827343,0.004,0.002
2021-06-24T00:00:00,12 - 15 Years,3.135873209,0.292,0.189
2021-06-24T00:00:00,16 - 17 Years,4.211892472,0.421,0.326
2021-06-24T00:00:00,18 - 24 Years,5.747054657,0.478,0.38
2021-06-24T00:00:00,25 - 39 Years,4.904327264,0.53,0.44
2021-06-24T00:00:00,40 - 49 Years,4.246806298,0.625,0.531
2021-06-24T00:00:00,50 - 64 Years,3.370869552,0.727,0.631
2021-06-24T00:00:00,65 - 74 Years,2.170316782,0.892,0.79
2021-06-24T00:00:00,75+ Years,2.441182231,0.853,0.754
2021-06-23T00:00:00,<12 Years,2.051704909,0.004,0.002
2021-06-23T00:00:00,12 - 15 Years,3.095724465,0.288,0.185
2021-06-23T00:00:00,16 - 17 Years,4.07752535,0.419,0.323
2021-06-23T00:00:00,18 - 24 Years,5.724363317,0.476,0.378
2021-06-23T00:00:00,25 - 39 Years,4.798363062,0.528,0.439
2021-06-23T00:00:00,40 - 49 Years,4.213500792,0.624,0.529
2021-06-23T00:00:00,50 - 64 Years,3.345669759,0.726,0.63
2021-06-23T00:00:00,65 - 74 Years,2.208913387,0.891,0.789
2021-06-23T00:00:00,75+ Years,2.431367024,0.852,0.753
2021-06-22T00:00:00,<12 Years,2.011545396,0.004,0.002
2021-06-22T00:00:00,12 - 15 Years,2.988945889,0.286,0.182
2021-06-22T00:00:00,16 - 17 Years,3.936267607,0.417,0.322
2021-06-22T00:00:00,18 - 24 Years,5.696944614,0.475,0.377
2021-06-22T00:00:00,25 - 39 Years,4.739470606,0.527,0.437
2021-06-22T00:00:00,40 - 49 Years,4.222712953,0.623,0.528
2021-06-22T00:00:00,50 - 64 Years,3.372231703,0.725,0.629
2021-06-22T00:00:00,65 - 74 Years,2.229696174,0.891,0.788
2021-06-22T00:00:00,75+ Years,2.521807147,0.852,0.752
2021-06-21T00:00:00,<12 Years,2.006488272,0.004,0.002
2021-06-21T00:00:00,12 - 15 Years,3.01286429,0.283,0.178
2021-06-21T00:00:00,16 - 17 Years,3.951771506,0.415,0.319
2021-06-21T00:00:00,18 - 24 Years,5.799528381,0.473,0.375
2021-06-21T00:00:00,25 - 39 Years,4.741792531,0.526,0.436
2021-06-21T00:00:00,40 - 49 Years,4.231570801,0.622,0.527
2021-06-21T00:00:00,50 - 64 Years,3.424220464,0.724,0.628
2021-06-21T00:00:00,65 - 74 Years,2.241572053,0.89,0.787
2021-06-21T00:00:00,75+ Years,2.579997303,0.851,0.752
2021-06-20T00:00:00,<12 Years,1.907130662,0.004,0.002
2021-06-20T00:00:00,12 - 15 Years,2.842872797,0.281,0.174
2021-06-20T00:00:00,16 - 17 Years,3.708877093,0.414,0.317
2021-06-20T00:00:00,18 - 24 Years,5.288027753,0.472,0.373
2021-06-20T00:00:00,25 - 39 Years,4.636883749,0.525,0.435
2021-06-20T00:00:00,40 - 49 Years,4.137677619,0.621,0.525
2021-06-20T00:00:00,50 - 64 Years,3.364966898,0.723,0.627
